"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2021-7-30","0.003400","0.003460","0.003700","0.003220","162.59K","-1.73%"
"2021-7-29","0.003460","0.003670","0.003740","0.003420","178.30K","-5.72%"
"2021-7-28","0.003670","0.003600","0.004200","0.003480","274.39K","1.66%"
"2021-7-27","0.003610","0.003690","0.003960","0.003150","274.79K","-1.90%"
"2021-7-26","0.003680","0.002990","0.004410","0.002950","461.71K","23.08%"
"2021-7-25","0.002990","0.002990","0.003040","0.002920","183.04K","-3.55%"
"2021-7-24","0.003100","0.002810","0.003610","0.002750","181.90K","10.32%"
"2021-7-23","0.002810","0.002890","0.002890","0.002770","79.89K","-2.43%"
"2021-7-22","0.002880","0.002840","0.002910","0.002780","85.86K","1.41%"
"2021-7-21","0.002840","0.002890","0.003060","0.002780","119.92K","-2.41%"
"2021-7-20","0.002910","0.003130","0.003130","0.002760","113.45K","-7.03%"
"2021-7-19","0.003130","0.003260","0.003270","0.003040","69.94K","-3.99%"
"2021-7-18","0.003260","0.003220","0.003330","0.003090","74.02K","1.24%"
"2021-7-17","0.003220","0.003330","0.003530","0.003130","88.29K","-3.30%"
"2021-7-16","0.003330","0.003630","0.003630","0.003320","56.74K","-8.01%"
"2021-7-15","0.003620","0.003730","0.003930","0.003510","65.67K","-2.95%"
"2021-7-14","0.003730","0.004700","0.004700","0.003710","174.29K","-19.78%"
"2021-7-13","0.004650","0.003100","0.004660","0.003010","292.43K","50.00%"
"2021-7-12","0.003100","0.002830","0.003100","0.002790","80.88K","9.93%"
"2021-7-11","0.002820","0.002740","0.002940","0.002700","66.85K","2.92%"
"2021-7-10","0.002740","0.002770","0.002830","0.002690","49.68K","-0.72%"
"2021-7-9","0.002760","0.002810","0.002810","0.002630","83.12K","-1.78%"
"2021-7-8","0.002810","0.002770","0.002810","0.002600","199.40K","0.72%"
"2021-7-7","0.002790","0.002770","0.002810","0.002700","210.48K","1.45%"
"2021-7-6","0.002750","0.002940","0.002940","0.002690","268.30K","-6.78%"
"2021-7-5","0.002950","0.002770","0.002950","0.002710","269.13K","6.50%"
"2021-7-4","0.002770","0.002690","0.002770","0.002690","188.30K","-1.07%"
"2021-7-3","0.002800","0.002860","0.002860","0.002750","193.32K","-1.75%"
"2021-7-2","0.002850","0.002850","0.002900","0.002790","216.20K","0.00%"
"2021-7-1","0.002850","0.002820","0.002850","0.002710","198.22K","1.06%"
"2021-6-30","0.002820","0.002700","0.003030","0.002700","258.07K","3.68%"
"2021-6-29","0.002720","0.002560","0.002720","0.002560","178.23K","5.84%"
"2021-6-28","0.002570","0.002560","0.002570","0.002480","186.25K","0.39%"
"2021-6-27","0.002560","0.002730","0.002730","0.002560","187.49K","-6.57%"
"2021-6-26","0.002740","0.002490","0.002910","0.002490","285.61K","10.04%"
"2021-6-25","0.002490","0.002500","0.002530","0.002460","183.25K","-0.40%"
"2021-6-24","0.002500","0.002270","0.002500","0.002270","226.04K","10.13%"
"2021-6-23","0.002270","0.002190","0.002270","0.002180","237.64K","4.61%"
"2021-6-22","0.002170","0.002430","0.002430","0.002010","281.09K","-10.33%"
"2021-6-21","0.002420","0.002900","0.002900","0.002420","136.91K","-16.55%"
"2021-6-20","0.002900","0.003110","0.003110","0.002810","73.48K","-6.75%"
"2021-6-19","0.003110","0.003090","0.003110","0.003030","18.75K","0.97%"
"2021-6-18","0.003080","0.003180","0.003180","0.003060","27.42K","-3.14%"
"2021-6-17","0.003180","0.003240","0.003240","0.003180","23.09K","-1.85%"
"2021-6-16","0.003240","0.003150","0.003240","0.003120","32.02K","2.86%"
"2021-6-15","0.003150","0.003160","0.003170","0.003090","29.44K","-0.32%"
"2021-6-14","0.003160","0.003230","0.003270","0.003150","46.77K","-2.17%"
"2021-6-13","0.003230","0.003120","0.003320","0.003120","49.10K","1.57%"
"2021-6-12","0.003180","0.003520","0.003520","0.003110","66.13K","-9.66%"
"2021-6-11","0.003520","0.003630","0.003630","0.003450","40.67K","-3.03%"
"2021-6-10","0.003630","0.003560","0.003630","0.003490","60.55K","1.97%"
"2021-6-9","0.003560","0.003300","0.003560","0.003280","84.98K","7.88%"
"2021-6-8","0.003300","0.003320","0.003320","0.003250","159.36K","-0.30%"
"2021-6-7","0.003310","0.003450","0.003450","0.003310","246.95K","-4.06%"
"2021-6-6","0.003450","0.003440","0.003460","0.003400","294.50K","1.17%"
"2021-6-5","0.003410","0.003420","0.003420","0.003350","191.08K","-0.29%"
"2021-6-4","0.003420","0.003530","0.003530","0.003420","197.83K","-3.12%"
"2021-6-3","0.003530","0.003450","0.003900","0.003450","334.23K","2.32%"
"2021-6-2","0.003450","0.003490","0.003520","0.003340","327.92K","-0.86%"
"2021-6-1","0.003480","0.003300","0.003590","0.003300","388.24K","5.14%"
"2021-5-31","0.003310","0.003680","0.003680","0.003310","351.87K","-8.82%"
"2021-5-30","0.003630","0.003710","0.003740","0.003530","293.51K","-2.42%"
"2021-5-29","0.003720","0.003750","0.003750","0.003530","331.74K","-0.53%"
"2021-5-28","0.003740","0.003500","0.003740","0.003500","482.61K","7.47%"
"2021-5-27","0.003480","0.003460","0.003480","0.003390","301.97K","0.29%"
"2021-5-26","0.003470","0.003440","0.003470","0.003370","335.08K","-0.86%"
"2021-5-25","0.003500","0.003420","0.003570","0.003350","370.29K","2.94%"
"2021-5-24","0.003400","0.003700","0.003700","0.003370","452.65K","-8.60%"
"2021-5-23","0.003720","0.003820","0.003980","0.003540","310.29K","-2.36%"
"2021-5-22","0.003810","0.004030","0.004030","0.003730","227.40K","-5.22%"
"2021-5-21","0.004020","0.004930","0.004930","0.003920","264.31K","-18.79%"
"2021-5-20","0.004950","0.003360","0.004950","0.003360","484.04K","47.32%"
"2021-5-19","0.003360","0.003440","0.003990","0.003200","344.40K","-2.33%"
"2021-5-18","0.003440","0.003470","0.003470","0.003330","169.98K","0.88%"
"2021-5-17","0.003410","0.003420","0.003440","0.003300","229.36K","-0.29%"
"2021-5-16","0.003420","0.003360","0.003480","0.003280","320.19K","1.48%"
"2021-5-15","0.003370","0.003280","0.003370","0.003240","300.31K","2.43%"
"2021-5-14","0.003290","0.003320","0.003450","0.003250","329.09K","-0.60%"
"2021-5-13","0.003310","0.003120","0.003310","0.003120","462.83K","6.43%"
"2021-5-12","0.003110","0.003540","0.003540","0.003110","276.67K","-11.90%"
"2021-5-11","0.003530","0.003460","0.003640","0.003420","304.21K","2.62%"
"2021-5-10","0.003440","0.003890","0.003890","0.003440","254.23K","-11.57%"
"2021-5-9","0.003890","0.004040","0.004040","0.003780","237.87K","-3.71%"
"2021-5-8","0.004040","0.004630","0.004630","0.004020","230.38K","-12.74%"
"2021-5-7","0.004630","0.004770","0.005040","0.004620","249.30K","-2.32%"
"2021-5-6","0.004740","0.004520","0.004740","0.004490","259.32K","4.64%"
"2021-5-5","0.004530","0.004390","0.004560","0.004380","248.90K","1.80%"
"2021-5-4","0.004450","0.004770","0.004770","0.004280","243.41K","-7.29%"
"2021-5-3","0.004800","0.005600","0.005650","0.004800","212.68K","-13.82%"
"2021-5-2","0.005570","0.005290","0.005680","0.005290","222.07K","5.29%"
"2021-5-1","0.005290","0.005610","0.005610","0.005210","216.06K","-5.87%"
"2021-4-30","0.005620","0.005330","0.005620","0.005330","205.01K","5.44%"
"2021-4-29","0.005330","0.005420","0.005420","0.005230","208.83K","-1.66%"
"2021-4-28","0.005420","0.005850","0.005850","0.005300","208.49K","-7.35%"
"2021-4-27","0.005850","0.005680","0.006230","0.005680","206.53K","2.99%"
"2021-4-26","0.005680","0.005070","0.005840","0.005070","287.18K","12.25%"
"2021-4-25","0.005060","0.005160","0.005480","0.005040","274.50K","-1.94%"
"2021-4-24","0.005160","0.005210","0.005270","0.005050","268.51K","-1.15%"
"2021-4-23","0.005220","0.005520","0.005520","0.004790","328.80K","-5.09%"
"2021-4-22","0.005500","0.006570","0.006570","0.005460","226.41K","-16.54%"
"2021-4-21","0.006590","0.007290","0.007290","0.006590","175.54K","-9.48%"
"2021-4-20","0.007280","0.008080","0.008080","0.007270","231.56K","-9.57%"
"2021-4-19","0.008050","0.008820","0.008850","0.008050","247.57K","-8.94%"
"2021-4-18","0.008840","0.007510","0.009090","0.007510","344.18K","17.55%"
"2021-4-17","0.007520","0.007380","0.007850","0.006730","296.31K","1.90%"
"2021-4-16","0.007380","0.005600","0.007970","0.005600","502.41K","31.55%"
"2021-4-15","0.005610","0.005440","0.005610","0.005360","175.93K","2.94%"
"2021-4-14","0.005450","0.005970","0.005970","0.005400","181.99K","-8.40%"
"2021-4-13","0.005950","0.006360","0.006360","0.005860","143.93K","-6.59%"
"2021-4-12","0.006370","0.006560","0.006560","0.006330","130.36K","-3.04%"
"2021-4-11","0.006570","0.006700","0.006700","0.006320","183.18K","-1.79%"
"2021-4-10","0.006690","0.006950","0.007040","0.006440","221.11K","-3.46%"
"2021-4-9","0.006930","0.006340","0.006970","0.006340","247.50K","8.62%"
"2021-4-8","0.006380","0.006000","0.006430","0.006000","235.23K","6.33%"
"2021-4-7","0.006000","0.006330","0.006560","0.005850","266.22K","-5.51%"
"2021-4-6","0.006350","0.006820","0.006820","0.006290","241.14K","-6.89%"
"2021-4-5","0.006820","0.007430","0.007430","0.006790","216.43K","-8.21%"
"2021-4-4","0.007430","0.007080","0.007920","0.007080","225.43K","4.94%"
"2021-4-3","0.007080","0.007440","0.008000","0.007080","262.65K","-4.58%"
"2021-4-2","0.007420","0.007530","0.007530","0.007120","257.81K","-1.85%"
"2021-4-1","0.007560","0.008280","0.008510","0.007560","228.82K","-8.70%"
"2021-3-31","0.008280","0.007670","0.008280","0.007670","226.14K","8.24%"
"2021-3-30","0.007650","0.007420","0.007650","0.007290","202.23K","3.24%"
"2021-3-29","0.007410","0.007410","0.007410","0.007090","202.41K","0.14%"
"2021-3-28","0.007400","0.007210","0.007400","0.007170","193.88K","2.64%"
"2021-3-27","0.007210","0.006870","0.007450","0.006870","207.29K","5.10%"
"2021-3-26","0.006860","0.006930","0.007020","0.006860","199.61K","-1.15%"
"2021-3-25","0.006940","0.007270","0.007270","0.006750","209.65K","-4.54%"
"2021-3-24","0.007270","0.007790","0.007790","0.007120","216.43K","-6.68%"
"2021-3-23","0.007790","0.007370","0.007790","0.007370","275.30K","5.13%"
"2021-3-22","0.007410","0.006670","0.007670","0.006640","314.03K","10.93%"
"2021-3-21","0.006680","0.006350","0.006680","0.006350","267.60K","5.20%"
"2021-3-20","0.006350","0.006630","0.006750","0.006350","247.05K","-3.93%"
"2021-3-19","0.006610","0.006690","0.006740","0.006570","216.86K","-1.20%"
"2021-3-18","0.006690","0.006710","0.006710","0.006500","229.18K","0.45%"
"2021-3-17","0.006660","0.006460","0.006930","0.006320","285.78K","3.58%"
"2021-3-16","0.006430","0.006710","0.006710","0.006360","219.09K","-4.17%"
"2021-3-15","0.006710","0.006850","0.006880","0.006610","234.08K","-2.19%"
"2021-3-14","0.006860","0.007000","0.007000","0.006620","220.09K","-1.72%"
"2021-3-13","0.006980","0.007340","0.007350","0.006690","224.50K","-4.90%"
"2021-3-12","0.007340","0.007400","0.007400","0.007110","211.36K","-1.08%"
"2021-3-11","0.007420","0.005800","0.007420","0.005790","251.62K","28.37%"
"2021-3-10","0.005780","0.005800","0.005920","0.005780","248.71K","-0.17%"
"2021-3-9","0.005790","0.005890","0.005990","0.005790","208.63K","-2.03%"
"2021-3-8","0.005910","0.006530","0.006530","0.005910","215.30K","-9.63%"
"2021-3-7","0.006540","0.006950","0.006950","0.006540","223.00K","-5.90%"
"2021-3-6","0.006950","0.007160","0.007240","0.006950","256.59K","-2.93%"
"2021-3-5","0.007160","0.007000","0.007480","0.006930","236.12K","2.43%"
"2021-3-4","0.006990","0.007240","0.007240","0.006920","251.83K","-3.45%"
"2021-3-3","0.007240","0.007600","0.007600","0.006970","262.03K","-4.74%"
"2021-3-2","0.007600","0.007810","0.007810","0.007360","232.64K","-2.69%"
"2021-3-1","0.007810","0.008530","0.008530","0.007340","296.45K","-8.55%"
"2021-2-28","0.008540","0.006940","0.008540","0.006460","345.64K","23.23%"
"2021-2-27","0.006930","0.008110","0.008110","0.006670","258.56K","-14.44%"
"2021-2-26","0.008100","0.008260","0.008420","0.007820","351.92K","-2.06%"
"2021-2-25","0.008270","0.007490","0.009650","0.007490","408.75K","10.56%"
"2021-2-24","0.007480","0.005540","0.008490","0.005540","619.29K","35.26%"
"2021-2-23","0.005530","0.005630","0.005810","0.004660","419.85K","-1.78%"
"2021-2-22","0.005630","0.005060","0.005640","0.004650","400.72K","12.15%"
"2021-2-21","0.005020","0.002430","0.008740","0.002430","851.56K","107.44%"
"2021-2-20","0.002420","0.002420","0.002420","0.002330","265.27K","-0.41%"
"2021-2-19","0.002430","0.002210","0.002490","0.002210","317.42K","9.46%"
"2021-2-18","0.002220","0.002150","0.002220","0.002150","244.44K","3.26%"
"2021-2-17","0.002150","0.002230","0.002240","0.002110","256.75K","-4.44%"
"2021-2-16","0.002250","0.002290","0.002340","0.002220","208.11K","-2.17%"
"2021-2-15","0.002300","0.002460","0.002460","0.002260","215.81K","-7.26%"
"2021-2-14","0.002480","0.002170","0.002490","0.002110","220.81K","13.76%"
"2021-2-13","0.002180","0.001900","0.002180","0.001860","142.13K","14.74%"
"2021-2-12","0.001900","0.001860","0.001900","0.001810","54.22K","2.15%"
"2021-2-11","0.001860","0.001930","0.001930","0.001830","88.54K","5.68%"
"2021-2-10","0.001760","0.001470","0.001900","0.001450","180.47K","19.73%"
"2021-2-9","0.001470","0.001330","0.001520","0.001330","81.58K","10.53%"
"2021-2-8","0.001330","0.001350","0.001370","0.001330","47.61K","0.00%"
"2021-2-7","0.001330","0.001340","0.001400","0.001330","36.48K","-0.75%"
"2021-2-6","0.001340","0.001360","0.001400","0.001320","68.90K","-1.47%"
"2021-2-5","0.001360","0.001360","0.001380","0.001320","42.75K","0.00%"
"2021-2-4","0.001360","0.001320","0.001360","0.001300","61.40K","3.03%"
"2021-2-3","0.001320","0.001290","0.001460","0.001290","138.19K","2.33%"
"2021-2-2","0.001290","0.001380","0.001380","0.001290","59.89K","-6.52%"
"2021-2-1","0.001380","0.001500","0.001500","0.001380","37.20K","-8.00%"
"2021-1-31","0.001500","0.001370","0.001510","0.001350","52.84K","9.49%"
"2021-1-30","0.001370","0.001370","0.001390","0.001350","40.84K","0.00%"
"2021-1-29","0.001370","0.001400","0.001410","0.001310","99.44K","0.00%"
"2021-1-28","0.001370","0.001360","0.001370","0.001330","30.17K","0.74%"
"2021-1-27","0.001360","0.001340","0.001370","0.001300","51.29K","1.49%"
"2021-1-26","0.001340","0.001390","0.001390","0.001340","33.97K","-3.60%"
"2021-1-25","0.001390","0.001390","0.001390","0.001330","50.53K","0.00%"
"2021-1-24","0.001390","0.001430","0.001470","0.001390","91.81K","-2.80%"
"2021-1-23","0.001430","0.001440","0.001440","0.001410","26.37K","-0.69%"
"2021-1-22","0.001440","0.001500","0.001500","0.001410","87.57K","-4.00%"
"2021-1-21","0.001500","0.001380","0.001500","0.001380","170.09K","7.91%"
"2021-1-20","0.001390","0.001400","0.001420","0.001390","117.34K","-1.42%"
"2021-1-19","0.001410","0.001640","0.001640","0.001380","313.19K","-13.50%"
"2021-1-18","0.001630","0.001460","0.001630","0.001450","305.75K","12.41%"
"2021-1-17","0.001450","0.001490","0.001490","0.001410","301.50K","-2.68%"
"2021-1-16","0.001490","0.001490","0.001500","0.001460","232.80K","1.36%"
"2021-1-15","0.001470","0.001460","0.001470","0.001450","287.45K","-0.68%"
"2021-1-14","0.001480","0.001530","0.001610","0.001440","278.90K","-3.27%"
"2021-1-13","0.001530","0.001610","0.001640","0.001530","274.59K","-4.37%"
"2021-1-12","0.001600","0.001620","0.001620","0.001520","266.58K","-1.23%"
"2021-1-11","0.001620","0.001530","0.001660","0.001490","415.79K","5.88%"
"2021-1-10","0.001530","0.001450","0.001530","0.001320","383.57K","5.52%"
"2021-1-9","0.001450","0.001380","0.001450","0.001380","409.37K","5.07%"
"2021-1-8","0.001380","0.001340","0.001380","0.001330","615.60K","0.73%"
"2021-1-7","0.001370","0.001330","0.001390","0.001330","523.99K","2.24%"
"2021-1-6","0.001340","0.001380","0.001400","0.001320","427.15K","-2.19%"
"2021-1-5","0.001370","0.001450","0.001450","0.001370","381.29K","-4.86%"
"2021-1-4","0.001440","0.001570","0.001570","0.001440","455.13K","-8.28%"
"2021-1-3","0.001570","0.001970","0.001970","0.001530","387.23K","-20.30%"
"2021-1-2","0.001970","0.002130","0.002150","0.001950","234.15K","-7.51%"
"2021-1-1","0.002130","0.002070","0.002130","0.002040","233.39K","2.40%"
"2020-12-31","0.002080","0.002000","0.002080","0.002000","216.44K","4.00%"
"2020-12-30","0.002000","0.002080","0.002080","0.001990","288.26K","-3.85%"
"2020-12-29","0.002080","0.002180","0.002180","0.001960","311.72K","-4.59%"
"2020-12-28","0.002180","0.002260","0.002260","0.002100","361.07K","-3.11%"
"2020-12-27","0.002250","0.002430","0.002450","0.002210","214.13K","-7.41%"
"2020-12-26","0.002430","0.002480","0.002540","0.002410","147.21K","-2.02%"
"2020-12-25","0.002480","0.002590","0.002600","0.002470","179.83K","-4.25%"
"2020-12-24","0.002590","0.002490","0.002600","0.002450","231.82K","4.02%"
"2020-12-23","0.002490","0.002660","0.002660","0.002480","205.87K","-6.04%"
"2020-12-22","0.002650","0.002780","0.002780","0.002650","186.10K","-4.33%"
"2020-12-21","0.002770","0.002750","0.002770","0.002660","209.46K","0.73%"
"2020-12-20","0.002750","0.002660","0.002930","0.002650","208.58K","3.38%"
"2020-12-19","0.002660","0.002580","0.002720","0.002560","162.17K","2.70%"
"2020-12-18","0.002590","0.002460","0.002590","0.002440","143.09K","5.28%"
"2020-12-17","0.002460","0.002540","0.002540","0.002410","152.25K","-3.53%"
"2020-12-16","0.002550","0.002670","0.002670","0.002540","122.01K","-4.49%"
"2020-12-15","0.002670","0.002720","0.002720","0.002660","66.52K","-1.84%"
"2020-12-14","0.002720","0.002710","0.002720","0.002680","106.81K","0.37%"
"2020-12-13","0.002710","0.002780","0.002780","0.002690","108.67K","-2.52%"
"2020-12-12","0.002780","0.002730","0.002800","0.002730","89.76K","1.83%"
"2020-12-11","0.002730","0.002810","0.002810","0.002720","86.59K","-2.85%"
"2020-12-10","0.002810","0.002840","0.002840","0.002790","90.65K","-0.71%"
"2020-12-9","0.002830","0.002880","0.002880","0.002760","120.49K","-1.74%"
"2020-12-8","0.002880","0.002860","0.002910","0.002810","113.98K","1.05%"
"2020-12-7","0.002850","0.002860","0.002860","0.002820","102.64K","-0.35%"
"2020-12-6","0.002860","0.002930","0.002930","0.002860","79.59K","-2.39%"
"2020-12-5","0.002930","0.002900","0.002930","0.002870","163.20K","1.74%"
"2020-12-4","0.002880","0.002970","0.002970","0.002800","133.14K","-3.03%"
"2020-12-3","0.002970","0.003120","0.003120","0.002920","151.49K","-3.57%"
"2020-12-2","0.003080","0.002940","0.003080","0.002860","192.98K","5.48%"
"2020-12-1","0.002920","0.002590","0.003160","0.002590","186.86K","12.31%"
"2020-11-30","0.002600","0.002770","0.002770","0.002590","97.62K","-6.14%"
"2020-11-29","0.002770","0.003010","0.003010","0.002770","149.79K","-7.97%"
"2020-11-28","0.003010","0.002880","0.003010","0.002850","151.90K","4.51%"
"2020-11-27","0.002880","0.002870","0.002880","0.002740","140.61K","0.35%"
"2020-11-26","0.002870","0.003260","0.003260","0.002870","233.98K","-11.96%"
"2020-11-25","0.003260","0.002580","0.003260","0.002580","219.33K","26.36%"
"2020-11-24","0.002580","0.002380","0.002580","0.002370","69.70K","8.40%"
"2020-11-23","0.002380","0.002450","0.002460","0.002340","172.15K","-2.86%"
"2020-11-22","0.002450","0.002620","0.002620","0.002450","174.62K","-6.49%"
"2020-11-21","0.002620","0.002640","0.002670","0.002620","154.01K","-0.76%"
"2020-11-20","0.002640","0.002790","0.002790","0.002640","150.22K","-5.38%"
"2020-11-19","0.002790","0.002840","0.002840","0.002790","103.61K","-1.76%"
"2020-11-18","0.002840","0.003000","0.003000","0.002840","138.11K","-5.33%"
"2020-11-17","0.003000","0.002910","0.003080","0.002910","155.33K","3.09%"
"2020-11-16","0.002910","0.002980","0.002980","0.002910","169.21K","-2.02%"
"2020-11-15","0.002970","0.002910","0.003020","0.002910","174.42K","2.06%"
"2020-11-14","0.002910","0.002880","0.002910","0.002850","196.86K","1.39%"
"2020-11-13","0.002870","0.002850","0.002870","0.002830","136.41K","0.70%"
"2020-11-12","0.002850","0.002950","0.002980","0.002850","147.44K","-3.39%"
"2020-11-11","0.002950","0.003110","0.003110","0.002940","125.62K","-5.14%"
"2020-11-10","0.003110","0.003350","0.003350","0.003110","152.11K","-7.16%"
"2020-11-9","0.003350","0.002850","0.003350","0.002850","165.35K","17.54%"
"2020-11-8","0.002850","0.002790","0.002910","0.002790","135.89K","2.52%"
"2020-11-7","0.002780","0.002850","0.002920","0.002760","238.68K","-2.80%"
"2020-11-6","0.002860","0.002850","0.002930","0.002760","278.35K","0.35%"
"2020-11-5","0.002850","0.002830","0.002910","0.002790","282.33K","0.35%"
"2020-11-4","0.002840","0.002990","0.003000","0.002790","272.04K","-4.05%"
"2020-11-3","0.002960","0.003230","0.003230","0.002960","259.32K","-8.36%"
"2020-11-2","0.003230","0.003050","0.003240","0.003050","259.41K","5.21%"
"2020-11-1","0.003070","0.003150","0.003150","0.003040","218.14K","-3.15%"
"2020-10-31","0.003170","0.003200","0.003230","0.003140","187.03K","-0.94%"
"2020-10-30","0.003200","0.003380","0.003380","0.003160","238.77K","-5.33%"
"2020-10-29","0.003380","0.003480","0.003670","0.003380","182.41K","-2.87%"
"2020-10-28","0.003480","0.003570","0.003570","0.003470","104.48K","-2.52%"
"2020-10-27","0.003570","0.003700","0.003740","0.003570","8.98K","-3.51%"
"2020-10-26","0.003700","0.003590","0.003700","0.003580","12.69K","3.06%"
"2020-10-25","0.003590","0.003640","0.003640","0.003590","5.70K","-1.37%"
"2020-10-24","0.003640","0.003700","0.003700","0.003600","13.50K","-1.62%"
"2020-10-23","0.003700","0.003590","0.003700","0.003590","134.67K","3.06%"
"2020-10-22","0.003590","0.003760","0.003760","0.003590","179.37K","-4.52%"
"2020-10-21","0.003760","0.003870","0.003870","0.003740","161.77K","-2.84%"
"2020-10-20","0.003870","0.003930","0.003970","0.003850","155.14K","-1.53%"
"2020-10-19","0.003930","0.003990","0.003990","0.003900","136.39K","-1.50%"
"2020-10-18","0.003990","0.004200","0.004200","0.003990","110.92K","-5.23%"
"2020-10-17","0.004210","0.004000","0.004220","0.004000","94.30K","5.25%"
"2020-10-16","0.004000","0.004000","0.004030","0.003980","142.17K","0.00%"
"2020-10-15","0.004000","0.004090","0.004090","0.003990","171.50K","-2.91%"
"2020-10-14","0.004120","0.004030","0.004120","0.004030","108.58K","2.23%"
"2020-10-13","0.004030","0.003970","0.004030","0.003970","78.58K","1.51%"
"2020-10-12","0.003970","0.004190","0.004190","0.003940","77.92K","-5.02%"
"2020-10-11","0.004180","0.004390","0.004390","0.004160","91.17K","-4.78%"
"2020-10-10","0.004390","0.004310","0.004390","0.004240","115.60K","2.09%"
"2020-10-9","0.004300","0.004150","0.004300","0.004150","115.06K","3.61%"
"2020-10-8","0.004150","0.004120","0.004180","0.004120","127.11K","0.48%"
"2020-10-7","0.004130","0.004150","0.004150","0.004020","119.74K","-0.48%"
"2020-10-6","0.004150","0.004280","0.004310","0.004150","107.78K","-2.81%"
"2020-10-5","0.004270","0.004310","0.004320","0.004270","122.39K","-0.93%"
"2020-10-4","0.004310","0.004440","0.004480","0.004280","120.21K","-2.71%"
"2020-10-3","0.004430","0.004480","0.004490","0.004380","107.21K","-1.77%"
"2020-10-2","0.004510","0.004570","0.004590","0.004510","129.71K","-1.31%"
"2020-10-1","0.004570","0.004420","0.004580","0.004420","144.49K","3.39%"
"2020-9-30","0.004420","0.004480","0.004510","0.004400","125.61K","-1.34%"
"2020-9-29","0.004480","0.004640","0.004640","0.004480","65.73K","-3.45%"
"2020-9-28","0.004640","0.004630","0.004640","0.004510","43.30K","0.22%"
"2020-9-27","0.004630","0.004750","0.004750","0.004630","124.78K","-1.49%"
"2020-9-26","0.004700","0.004730","0.004820","0.004700","131.09K","-0.84%"
"2020-9-25","0.004740","0.004750","0.004880","0.004670","117.97K","-0.21%"
"2020-9-24","0.004750","0.004950","0.004970","0.004730","116.47K","-4.04%"
"2020-9-23","0.004950","0.004830","0.005010","0.004800","117.35K","2.48%"
"2020-9-22","0.004830","0.004800","0.004880","0.004710","128.86K","0.62%"
"2020-9-21","0.004800","0.004950","0.005110","0.004710","139.42K","-3.03%"
"2020-9-20","0.004950","0.004900","0.004950","0.004810","165.92K","1.02%"
"2020-9-19","0.004900","0.005250","0.005250","0.004870","111.96K","-7.20%"
"2020-9-18","0.005280","0.005000","0.005550","0.005000","156.31K","5.60%"
"2020-9-17","0.005000","0.004960","0.005000","0.004660","137.85K","1.83%"
"2020-9-16","0.004910","0.005000","0.005000","0.004780","116.29K","-1.60%"
"2020-9-15","0.004990","0.004940","0.005010","0.004720","93.74K","1.22%"
"2020-9-14","0.004930","0.004800","0.004960","0.004720","123.00K","2.71%"
"2020-9-13","0.004800","0.004860","0.004860","0.004710","105.95K","-1.64%"
"2020-9-12","0.004880","0.004950","0.005040","0.004870","121.54K","-1.41%"
"2020-9-11","0.004950","0.004750","0.005000","0.004720","177.79K","4.43%"
"2020-9-10","0.004740","0.004870","0.004910","0.004600","155.02K","-2.67%"
"2020-9-9","0.004870","0.004870","0.005040","0.004790","202.28K","0.00%"
"2020-9-8","0.004870","0.004610","0.004870","0.004570","153.71K","5.41%"
"2020-9-7","0.004620","0.004740","0.004820","0.004550","141.01K","-2.74%"
"2020-9-6","0.004750","0.004730","0.004750","0.004570","146.27K","-2.46%"
"2020-9-5","0.004870","0.004440","0.004900","0.004420","170.78K","9.68%"
"2020-9-4","0.004440","0.004220","0.004510","0.004130","118.94K","5.21%"
"2020-9-3","0.004220","0.004450","0.004450","0.004210","131.20K","-5.17%"
"2020-9-2","0.004450","0.004510","0.004510","0.004360","149.14K","-1.33%"
"2020-9-1","0.004510","0.005100","0.005100","0.004440","139.30K","-11.57%"
"2020-8-31","0.005100","0.005430","0.005440","0.005100","209.81K","-4.85%"
"2020-8-30","0.005360","0.005690","0.006600","0.005360","187.98K","-6.13%"
"2020-8-29","0.005710","0.005400","0.005740","0.005390","140.04K","5.74%"
"2020-8-28","0.005400","0.005340","0.005430","0.005320","101.44K","1.12%"
"2020-8-27","0.005340","0.005220","0.005450","0.005190","125.81K","2.30%"
"2020-8-26","0.005220","0.005260","0.005260","0.005140","111.99K","-1.32%"
"2020-8-25","0.005290","0.005090","0.005380","0.005090","101.84K","3.93%"
"2020-8-24","0.005090","0.005210","0.005290","0.005090","121.95K","-2.30%"
"2020-8-23","0.005210","0.005410","0.005510","0.005170","160.62K","-3.70%"
"2020-8-22","0.005410","0.005190","0.005410","0.005080","152.96K","4.24%"
"2020-8-21","0.005190","0.005310","0.005390","0.005070","177.41K","-2.26%"
"2020-8-20","0.005310","0.004340","0.005310","0.004310","169.38K","22.35%"
"2020-8-19","0.004340","0.004510","0.004560","0.004330","160.32K","-3.77%"
"2020-8-18","0.004510","0.004500","0.004670","0.004450","184.62K","0.22%"
"2020-8-17","0.004500","0.004290","0.004520","0.004290","181.84K","4.90%"
"2020-8-16","0.004290","0.004290","0.004400","0.004260","162.92K","0.00%"
"2020-8-15","0.004290","0.004180","0.004350","0.004130","139.96K","2.63%"
"2020-8-14","0.004180","0.004320","0.004560","0.004160","174.51K","-3.24%"
"2020-8-13","0.004320","0.004540","0.004600","0.004320","533.91K","-4.85%"
"2020-8-12","0.004540","0.004540","0.004560","0.004490","1.28M","0.00%"
